x,rel_direct_f,rel_expand_f,rel_horner_f,rel_direct_d,rel_expand_d,rel_horner_d,rel_direct_q,rel_expand_q,rel_horner_q
0.89300000000000002,4.50903312784951471226778141712185485e-07,19390.9865468871545294307592325757283,907.999369385335368567066839026987217,2.89992698447160348720547537805482554e-16,2.91085562068229575082661827869405314e-05,7.69950884649915892820856387803475065e-05,0,2.86487817603207882171887564225312669e-23,8.3941407491664787168670071022074331e-23
0.8931,2.29263771241258582484284478691482059e-06,39149.3102666128074618660382530160165,58111.7730520033860762074005318206455,6.97904572936483698250547760671909854e-17,0.000144400707063477384092498885103285602,1.85286001439188543399661042116554503e-05,0,6.68692844513842569162189011841734504e-23,5.86374860221753457188123683331990075e-23
0.89319999999999999,1.79879275116744481628106035209285159e-06,24698.7598901218652986192509771776215,19139.763914844445606429919507312658,6.38689487753867383581653259553610869e-17,0.000102858402291702084971838278050579055,8.44571372292195302838172954742850891e-05,0,4.9747239162625341102240605877426397e-23,5.25000550681537949784789491417382368e-23
0.89329999999999998,2.55320078438357883137207428171550347e-07,54845.4569492619447129197517252910431,17450.1453929469824086562846398653333,2.16283418777220818203646102205613114e-17,4.85053618736915099347968296807179925e-05,0.000105389621674411015511490279073193786,0,8.54291101463148825591129144626902682e-23,1.37528122787094218253538581265711197e-23
0.89339999999999997,1.20975257245544455192705562854227999e-06,30199.0771417550066352966507438766801,33657.2734809144344789243919749458803,1.11561267000293945760389958959852008e-16,0.000102061200127237565161824322261298759,5.14497904862869989618827734992368836e-05,0,2.88016467618068153808829177363405435e-23,8.4734697207582399170637845443097703e-24
0.89349999999999996,2.8875383159015047012515082706438495e-06,30483.8282654109895589925293567108194,14605.3552105094324970172536500906003,8.16514612962435650755665795096421245e-17,7.04516057801672752621872331309728936e-05,8.94135589314184690575474034252014113e-06,0,1.44210816338320005523487105240994721e-23,4.09825416602067386386961420889950749e-23
0.89359999999999995,1.29353570915672761635410733247438205e-06,15386.2678622433108433328502250405128,19232.5848278041385541660627813006398,2.98560333295391534085265187921453521e-16,6.316045546078359720778698718871186e-05,3.80853227267104630911145533748447998e-05,0,3.86325069782681525003209636256109405e-23,3.95610839023473953057949225913979154e-23
0.89369999999999994,3.5067314614679976877388082014647227e-07,41415.9773787566150399521053505601234,20708.4886893783075199760526752800617,6.52374831896805103047323703029752053e-17,2.55873638211634270490191017425851482e-05,2.02153464188667502237841648867960922e-05,0,4.7106150218239451263626971224504662e-23,1.87578933759033075303967714901253584e-23
0.89379999999999993,2.04740425671531627626317666377072441e-06,62708.9082424820035465856246280051376,5878.05389773268783249240230887548126,2.05991703664894051476037709964855534e-16,3.71922142983849422872536865360564885e-05,4.02340451941291483774487922104616989e-05,0,9.39089911832444013041846960923596803e-23,7.89820310702014875270578827342406592e-24
0.89389999999999992,2.03111903304802847260783089339239747e-06,15824.8666652780894790119081651169265,328.705555526626864146081420106602636,7.55706548993163141592689079321669736e-17,0.000167998252639032831827866727437612983,6.47549153042354030348275252552995125e-05,0,1.09178776419580976838608347561575797e-22,3.88665933599911399480816958926983058e-23
0.89400000000000002,6.48605456656597084551123686295248217e-07,5326.26757159346642428572125070647515,19970.7533934754990910714546901492822,1.37038256260485539304911994482222522e-16,7.56563582398451051677038898068511568e-06,2.49240324925091152591856610316624871e-05,0,1.27632824761448902177283776353667286e-22,9.48440099895902230798030663156149621e-24
0.89410000000000001,9.67128297720702815753338166010713383e-07,75259.746433637466039817036288774312,7726.66592845384695944549926179379045,1.8132815669648200003449631050347174e-16,8.31276647226613093175703678162069769e-05,2.26362051969261143142934931028240172e-05,0,6.54518372222240934886287975202572132e-23,3.71399730241569470487313791819821495e-23
0.89419999999999999,2.52424433900281644329246021729685068e-06,70547.3339504544322613399270701272036,2714.39745963286277928230488731258466,2.13345103159256487399617912190604122e-16,1.66599208122155486052561847144481965e-05,5.45656454331211990954382392319490164e-05,0,2.52237678668570101854997205868510655e-23,7.50886969003198022176083967368804961e-23
0.89429999999999998,1.53777009086955888722509032684508191e-06,49304.1998054824277366331259820387277,21227.6276940271563866059292422666754,8.04545411667663917938785693210531852e-17,8.62010104615438282909447372103997559e-05,3.1991026043409644491952872915844973e-05,0,6.41713401783726872602011796808507381e-23,3.59528904160264009066466379957661825e-23
0.89439999999999997,7.46674746960007260638298481646993297e-08,44242.6442601382815682209681961182169,3457.53470782330324751726314032173609,1.41960679561849401894752440701549493e-17,1.39170073290483668720660102600021957e-05,3.11510759176802670916620189878408147e-05,0,1.10678375095605978362543387653518658e-22,7.86305136658431029899989011385774076e-23
0.89449999999999996,1.62439401599055673340802663073817844e-06,22333.4043055574331209724444374624191,13958.752690973395700607777773414012,8.23061675641731782553053083998842589e-17,0.000124629041768573357137577713869194932,1.0562328020262692976384214509135345e-05,0,1.96028950152683603513185210360175206e-23,9.45541046575201321887763460565169487e-24
0.89459999999999995,2.51499764415437258632703927927714884e-06,61998.282436053324655752767213406406,46146.1931768351450562705255963422647,1.26213903594249165472603765432683241e-16,6.9360430945668264944589270427990692e-05,8.74597757690489892750394239969667176e-05,0,1.30399679661407469460144387086275107e-22,3.3649160840812332034976572197758248e-23
0.89470000000000005,9.57732285978114509560639355386928195e-07,28451.2691411975496790625345783220438,31294.2960553173046469687880361542488,2.41631812737614391123931854200421716e-17,0.000122084822610752928093606735214613042,5.38566495051631709569917172834690492e-05,0,1.71306804514824555525826099434557694e-24,5.97636331985048062794172632244135979e-23
0.89480000000000004,7.36643167311164244195195018155831272e-07,80422.2324258677877856894912145807911,35185.2891863171571562391524063790953,4.9347685545148083352370934061634295e-17,0.000217238990179384034815369560991393368,3.68795947305393345036922430853024284e-05,0,1.04190842219082972859268704455158992e-22,4.21272556177649278099582200047745294e-23
0.89490000000000003,2.1984303330889281776056500512300018e-06,17398.7938765724801885494488839399251,30447.1392840018403299615355468948721,9.90189896392298746256571530833468851e-17,3.57772529147834676748937779879391284e-05,4.5912661271750930514482769438540244e-05,0,4.19971526168115973490903698319592291e-24,1.29833564945269471617737337227293477e-23
0.89500000000000002,1.97874025367001209767578001300286445e-06,5853.733024032215241981515149831085,6951.49546603825559985304924042441457,1.0103675068241054240903914341824621e-16,3.69097475003490600528237778883332657e-05,8.91826689022972593950275315152984327e-05,0,1.39965417022382169038018971548604202e-22,1.16909515616500466375518480781432447e-22
0.89510000000000001,1.15285158980629475651179090181717434e-07,94573.5692020278833600986147269358273,28444.6555802974492919046614608361678,3.30031256609666406044373844227713286e-16,0.000143440830129634678513301182374777003,6.29909713638804438195242625119221799e-05,0,1.66671002418396053422289904884079546e-22,4.46092320026049733794258526518202105e-23
0.8952,1.3398779244359416066059674666805588e-06,47740.4319709018489083083768355772811,13425.7152418161450054617309850061107,1.55106894533240313514523782568472314e-16,4.3021887949892939499927391521923188e-05,1.03709800966182911501589426786497949e-05,0,6.04423625249256733983077970729111118e-23,2.24813128334687087991453693965998679e-23
0.89529999999999998,2.81797561775080255998578460431905454e-06,18073.0102671873098311493506236386506,49704.5282347651020356607142150062938,1.42149138730442099042942338408056448e-16,2.14917896501274736245668648026993392e-05,1.98886808817119101429555288763405417e-05,0,1.63026328175512419757204172560621905e-23,6.82561014309081386005138790764084383e-23
0.89539999999999997,1.08315532614093580961325558656835021e-06,42576.6101760896845467170426452546078,11405.7170114525940750134935656931985,6.06724209239775660599917502887662578e-17,3.83468140140909088562429513605998195e-05,2.41848534676016079359086251756947464e-05,0,5.3077498778159517363906778075788339e-23,3.84348944331403846020907748160525145e-23
0.89549999999999996,4.48106284831241365611378353819568705e-07,36846.8375185035838303372530495411964,11897.1350320167822785464046305810109,2.61512666740322250562932957553872284e-16,1.60866168207149953973562301322888061e-05,8.25700439313745157514798633730256926e-05,0,1.11654623157522031954012247667650178e-22,6.51486379759651416211884177871335972e-23
0.89559999999999995,2.03258278780575950969901612645394187e-06,6199.04868943532001050597977798296875,31001.2434471766000525298988899148422,8.34151623430999261869273315494402921e-17,0.000108585453240429703837742773217350286,8.91824485649485230607093144568620582e-05,0,1.42305029533260027330686406539380849e-23,1.08474303475628840101009485578686616e-22
0.89569999999999994,2.16176848329084826726949124452516842e-06,56336.7517667941546723359998434529606,3911.34387269403851891222221135090035,9.65464367592957460769824569968240869e-17,6.40081881221063582081211653372843811e-06,0.000113839768741639991799057269288556247,0,5.08017593688109681409319569064094458e-23,6.61317904768200419405471180227727569e-23
0.89579999999999993,3.45485047366195113334381766098986059e-07,25279.3387110121838606573666517024627,16984.2275714613110313791682191125938,1.16025509288546200999516502584521475e-16,0.000202586055937777057705679999314274909,2.10833703493894806411069683424617206e-05,0,1.24780152466470486883396540745326689e-22,8.96810517179118565811342756920806846e-23
0.89589999999999992,1.06892752515188626948741741525097418e-06,76571.7135429429562742051648494084219,3989.16216369494563928151900257335557,6.75854127188892941218636722319802762e-18,1.27688637061225911637551709810337201e-05,5.80829022482948450399667879659700722e-05,0,5.99559519113416672538664089398558587e-23,4.18469790654370342011612733074394209e-23
0.89600000000000002,2.73534441756687144329824785996070282e-06,83755.8655961551750691133545488149313,26977.7307449153688924547824748586524,7.95807503333044883400550807772040926e-17,0.000172147669290039680002938155218833805,1.31089737359737509399774269289986524e-05,0,1.35644151655028155785560859580376692e-22,1.33692517761883132278374335261860391e-22
0.89610000000000001,1.57264669047508922521942821673873167e-06,19513.8791366424625691225151980314517,22768.3589927495396639762677310366942,1.17628624980429100776699503161356369e-16,6.72448987187765278084751541777837362e-05,2.78664958436064140725508814458424069e-05,0,5.71382138360009282885788172599173581e-23,9.9844891351049229562170855370597007e-23
0.8962,3.23299760248520392440362771546126064e-08,13134.8005992969969852117951535922737,50489.7335535478321619078376216203014,6.48146053431890740566574134814337305e-17,4.45971985825110709533043665774678789e-06,9.39184144302148890094093019145065954e-05,0,2.22691205659415564281484838278484423e-23,2.62482512737421855781704526128370944e-23
0.89629999999999999,1.66688582662473996467315460204148056e-06,33156.5571746286631276979223903744529,18237.6564460457647202338573147059501,4.15633855326680639268912427635969664e-17,5.61900594405210850648912534180422405e-05,0.000148831203988026379394465368220450607,0,1.31015142782551598876306568773197086e-23,1.10926796746561822127714024944815508e-23
0.89639999999999997,2.48678786046520624225314767418798355e-06,20088.4027564666231142984052640144302,32643.029479258262560734908554023453,8.15824364504480703453548973685231134e-17,8.43336388401113861837876994940332191e-05,2.71339772559781731651593567939464797e-05,0,3.7939744745317688583360774741144601e-23,7.42933720910719066467381792971009916e-23
0.89649999999999996,8.57467789353971804441935688321285754e-07,1,23663.718276826780523228677920444393,1.91921616499045922116606505949287365e-16,0.000146715905255121853037301170270404289,1.99995689342652781065244232871785961e-05,0,6.79365525635362649208039099173732355e-23,1.39593299098858096808174270768666941e-22
0.89659999999999995,7.02245916482605199400718471253702128e-07,109222.146063277004663202039145206343,9385.36411481286758824392523904116962,4.89259815548388936474514786677411564e-17,9.3446408375129409222434537074741643e-06,1.52911515810562919428714697245105989e-05,0,1.12111969704107818671533219220799569e-22,4.58195610065258331564950605356795738e-24
0.89670000000000005,2.33248609065898940238029721879315215e-06,62036.3705873896872937981650505125846,30157.0829244255424344852191217769548,3.98919239719005212692292935930283179e-17,1.8481384544617961666302281685537506e-05,2.24935332288313709244195449070888968e-05,0,7.65401605164563077356351598410523321e-23,2.36443998281864250476927342424674777e-23
0.89680000000000004,1.79213814034234377234669988785787703e-06,6960.90182863524493274732274590822994,45240.3618861290920628575978484035009,8.20502229148889182287270253324066251e-17,5.55717657880198247618438021330409354e-05,7.09663108020442637644870404405132953e-05,0,8.71614244914250117409330098048938367e-23,3.44178703596568984419699769191497644e-23
0.89690000000000003,2.74226568283939923762816955855107808e-08,14054.4071175818028462890904084415985,2634.38883454658803367920445158279982,5.87565304677878521524949780238707881e-17,3.26504509704282927339438752312621572e-05,2.37955322489359045336704862762489257e-06,0,6.08082013348876447494044972219200856e-24,3.14419716995639603707327340904572371e-24
0.89700000000000002,1.35155449487570880469773384152267927e-06,63865.0930068067428829197104039328932,57655.8895200338651026358496702171951,2.12961563156348733341258387669560318e-16,6.30000279312113432919375250886561155e-05,7.21933879694314825131717850941881977e-06,0,2.01710229591379285612168599559419498e-22,9.49358301007588709388078842352776149e-23
0.89710000000000001,2.71396935816769727016433209479163647e-06,121812.454773615878032951902585977986,33141.4251957631432883766205564793012,4.1519302544648708438353530264503517e-18,0.000127527206054965858207234168060771774,2.51265771731983085528913456018806262e-05,0,1.38272703284377244408572370017340642e-22,8.67452299256215765205921574430984579e-23
0.8972,1.2609569564997653524793127493156534e-06,28941.0261414035591644828413740821294,35724.3135182950183436585073211326268,2.80605089572077683634355759485520743e-17,0.000195316364977957393434090848880513924,0.000155090344929848404338649107147377258,0,2.75675711337995987586916989613981204e-23,1.07933511085548651599491779383800839e-22
0.89729999999999999,5.23942150049862866380833636591761295e-07,58449.1510383244000330677392980641902,14611.5377595811000082669348245160476,5.5988028081642007331469506208322176e-17,0.000120559454017710120055605259870140622,2.86987965742570977247904642405691273e-05,0,8.09270715336528146234347150491206631e-23,9.39184045757903131268527407365600262e-23
0.89739999999999998,1.97660329399858215146781370588130592e-06,7378.79322042323320325075055945915168,39654.6385597748784674727842570929388,1.23843864807271192684533174560071027e-16,3.429227077032017010428903698064528e-05,3.44187829999317112571913048660289493e-05,0,2.21951159227436137152570029045527859e-23,7.91203604064629303255227320953316319e-23
0.89749999999999996,2.14202595738033470802324085218250992e-06,126652.504796383921012438530984514084,14901.1770348686965896986507040604795,1.25157952227608495065578245613743366e-18,0.000147740760903404382384244533023818712,2.2250911766264796138700356123705908e-05,0,3.18417237527975434381897474882410019e-25,5.76061184465263331289468368234692783e-23
0.89759999999999995,4.12362925258120894960155955461967386e-07,15047.3276905252117168090030520786497,11283.7457678939087876067522890589881,2.7829572333952839235146038622027211e-16,0.000313675550680045152870679520730897256,6.11717885268417099294425611701463051e-05,0,1.45220990947613273536327722574362199e-22,5.45657544231719840846449494764495884e-23
0.89769999999999994,1.13190241928766268257058145283392342e-06,22792.0851825114800502787698042372278,9970.09976734877252199696178935378795,2.3295546354952987928759598009143639e-16,0.000262364655462363391993513536105410775,2.00361769729761729289401308585007212e-05,0,1.93245292818234247480540900013839364e-22,2.38450919462154696010324274234987916e-23
0.89779999999999993,2.80813155967956408646846416879377064e-06,30685.7658873516080344614120879003504,50823.9560009261008070767137705849548,7.66052573142634386364103696680996301e-17,0.000174695976730948852401979392584985416,1.92961536236817104196401368609221294e-05,0,2.40644798514535186232151341155052083e-22,1.05758639509565569780875350422492671e-23
0.89789999999999992,1.36225033293571415426614889817772628e-06,30987.650019917079492703521898118251,92964.9500597512384781105656943547497,2.34626649078625979586396538139102992e-17,7.15968107493953603901349134683922437e-05,3.39241339533433697491478532053168855e-05,0,3.34722907948813116659625999979937096e-23,2.36329450118095887323539846310910526e-23
0.89800000000000002,5.74978103670185966025424566137775717e-08,1,65031.4367781852903091874210851179419,7.81677167401479290935584876966743689e-17,3.95609785165403028843007113037519297e-05,0.000101608304947152451817768353819390244,0,1.97987307875706378859970248273705204e-22,4.31538390311473830005577847123702756e-23
0.89810000000000001,1.94752368159558499430476228458275207e-06,39503.8337479244832093103548443777471,8887.13759328300872209482983998499341,1.09545349795414911680778152848294624e-16,0.000183482591905700518282197981376723146,7.95511785589045336765897039484173042e-05,0,1.52390686328754161847974939823138893e-22,1.04525483862169316072622075490605832e-22
0.8982,2.52162411114097282190155279917451186e-06,39893.5971227082349541739299807216897,54853.3210437238230619891537234923289,6.0791319217753757691174434776756498e-17,0.000155428930470426535571175702873548166,0.000125075285295734375288540581545348372,0,5.48444715625527645126032167207549589e-23,2.4106737582484071854151753140864889e-23
0.89829999999999999,8.64022943230785451523436740371495441e-07,48344.913912174545818251016473342199,31221.1110682793941742871148057001697,4.27795284928106700331406946877645277e-17,9.81810439028417805244636258040224647e-05,5.94021803980222886056949454026605457e-05,0,9.56901213134664611454149373437044403e-23,2.08406412165493322869093943225197689e-23
0.89839999999999998,8.44367866873211359428272877345165273e-07,40683.8773952044815910662335264624708,4069.48773952044815910662335264624732,1.28987993616510775221067647813548333e-16,3.29330923385612913307214619910467721e-05,4.66374716650342427678358187632243677e-05,0,3.71926781927982272976614668312729936e-23,9.63992148758199998428513175013075678e-24
0.89849999999999997,2.50681195949070877513632228632774802e-06,32868.9963272926537907790255389328471,18490.3729341021177573132018656497277,8.43245688751383555110428109856978227e-17,0.000235099343545893169859312902290272098,9.39857797308136414149720831323765031e-05,0,7.61667021174538710753652346953632354e-23,7.06999969274298628558632550510715781e-23
0.89859999999999995,1.70879050332744821649733838035468596e-06,33196.6004040009775216747809868014405,92326.2636236277187321579846195415006,1.26302696151075581956227041607752127e-16,1.26018490515477700795713732149930562e-05,8.49761826812722837872937657642556866e-05,0,7.81457728648327487921496855013601997e-23,5.71964037575885917316316158719244053e-23
0.89870000000000005,5.44795967573864917252431468435357593e-08,100575.267720727766809775410157174731,28285.5127964546844152493341067053919,2.0890802191368067760444442752308551e-16,0.00019275499497032596038976581146748693,0.000130201311807654788776064204300274906,0,4.54784755662403100371749304086350323e-24,7.05579853095506243044801573393505969e-23
0.89880000000000004,1.46252499072052218788454231640782985e-06,8465.37628386956617244618900024772976,68243.0337886983772653473988144973289,6.82085432119792541414460715031135737e-17,0.00017513629445357547728806428665288979,2.63434479917820122093287326397903503e-05,0,7.54512124316367003598980730620360218e-23,1.13911973927202453711846653437218746e-22
0.89890000000000003,2.84220249804318049157667287147792496e-06,8549.47273387650685488000320845608101,17095.945467753013709760006416912162,1.14439573466045775324875213905304339e-16,0.000209191888373595815309506917451822374,0.000149070465225888084900009503862994208,0,5.11659311865136905248580892163214824e-23,1.62901508544370631978203486460052852e-22
0.89900000000000002,1.09705705992203532401733405281807167e-06,51799.9350600997084370778282306956954,4317.74458834164236975648568589130821,2.03354965450787964338293246171608721e-16,0.000197839591969290642977283170006048021,2.9992831663469148836310528349908038e-05,0,1.93552922777762599073754979573643434e-22,7.32055231311091170152616589205018109e-23
0.89910000000000001,5.8864175931122809968802780287921191e-07,43596.1830132043800136928886327625629,80655.7885744281030253318439706107386,1.51818621806130563242046429507782912e-16,0.000134099257411703930500180276303985933,4.55691978178367803593708481569853747e-05,0,1.02052576904403339835776009882493941e-22,3.70566427970351025270109489844899402e-23
0.8992,2.20711424363078128202826767266115943e-06,105676.913733700332136245685309592399,7704.53537641564921826791455382444652,1.32284786633385455602807610680954982e-16,0.000102227339691040670923813385557692175,1.5669658914490525066503473448366164e-05,0,2.07689756118664207569735735034925645e-22,4.58532265380728439079482630476828203e-23
0.89929999999999999,2.13367014730568267129419280117224022e-06,35575.6763170980466219333123142036302,76713.2083087426630285437046775015795,1.04868429450827152301667149867988455e-16,0.000416175022374447887954178684342543069,9.72582519935061665033576088508813998e-07,0,1.38849536684609368484921025599049792e-22,1.02734405832708437154630250499579068e-22
0.89939999999999998,4.51394277546480654737368344578189118e-07,35932.9073220366298766273736081111122,75233.4309555141938041885634919826475,2.85271547225522821891350959768158194e-16,4.40463533090867410715975843300310612e-05,3.26186390026946595897273459251593057e-06,0,6.50731916920369542538882065725141924e-23,3.28880854000899687429023707393376715e-23
0.89949999999999997,1.17386431909287466047730692710243281e-06,9073.76097007814008834654158228757067,41393.4719259815141530810959691870432,7.10911912267235142938711522899672098e-17,0.000117092734923000247776832805557663018,2.86640226472887498546665913536568954e-05,0,1.00836401653002413254895424841780294e-22,9.79894637788584080691309824106237599e-25
0.89959999999999996,3.02113466509337520699983009631130353e-06,18326.0664407780140584526011752413264,36653.1328815560281169052023504826529,2.35149139603322374388554271939128146e-16,0.000106456718358169999878586514005687022,7.16948183520369052545966232906220652e-05,0,1.26123711607161226213866361460132629e-22,3.98669903933109582394946593520954435e-24
0.89969999999999994,1.28108060389490876816959021328756844e-06,55530.8327388076240902748842369623407,1,1.20423305646762061674585431654300471e-16,0.000158118759177351749622475322214039273,6.22248758417559826080780004583198969e-05,0,5.80355913448865033791978235686408143e-23,6.63550491586318420117322541220023765e-24
0.89979999999999993,4.85685380982265139945288231613559037e-07,46739.448540508667372177840240492883,62514.3499229303426102878613216592342,3.2793745665199637370845534873149771e-17,7.10866094413246281233312596437222021e-05,6.16812169226332645005313763836728598e-05,0,3.52341918720890025408090338001652574e-23,7.04843823400940423534046916696186384e-23
0.89989999999999992,1.94049660819875428736845173052288912e-06,75536.1852960964430400761129822642823,9442.89816201205538000951412278303529,1.13579398328217160289337283327263851e-16,0.000167333471822719017306469683854268702,2.45622984455235666312085049245871027e-06,0,2.6358194182028025952892761989348347e-23,4.13323590989127828403477760991416395e-23
0.90000000000000002,2.23379748343078217986397689210066427e-06,152588.89062500033881317890172054942,12515.9754028320590432685817817638204,6.95672262395818861311496505128779421e-17,0.000159954855919242433414897238115648061,0.00017882864733787013651033456633949535,0,4.81984695162036155811114138375706153e-23,4.71350627309647708281245336225369959e-23
0.90010000000000001,7.42112839846077565430871114937364641e-07,1,34917.309927932305682482211070405723,5.36629128795992785861591604850417544e-17,0.00036652439209186996200766965771084195,8.20302327812767826618701457407367688e-05,0,2.68716742022614446895748477139780539e-22,1.14065742215062640283290083731329241e-22
0.9002,9.71130918833846998750491890681956625e-07,87567.337046999666963071938631589103,22498.6838245763033169004286761721986,1.19270940893785499401169329694728089e-16,0.000250553222797939076363524813887432873,0.000101040294272798515107930824075055026,0,3.31796687740791630727052828523571139e-23,5.32748602507887531187662712550269625e-23
0.90029999999999999,2.53553853800974215916838396373510496e-06,98275.2335209997849228425797684894773,15970.8879471624650499619192123795383,1.41206473514272329827309452453123943e-16,0.000233640897474390762677353502098274597,9.01354222236083898307969356842733078e-05,0,2.54382302280254714032943816470501921e-23,2.34718799966666517117260188123308508e-24
0.90039999999999998,1.55724657269561115994295625156401638e-06,218387.307880746604755019647763668571,97405.1486854466390526650133491362606,1.41311941235592812411939590144312995e-16,0.000153440926954433649804828111050337705,0.00011068281011936350884902919593257172,0,1.32098428471415774876470684731859018e-22,2.2157636144708651218223622431981623e-24
0.90049999999999997,3.40489744103683484842559775946042962e-08,10025.9599267039584581253850573774253,13786.0698992179428799224044538939572,8.14714718833260733157940852543952838e-17,0.000135585805395572320771161136331185249,5.58500443617629661809939411972441614e-05,0,1.14196018608111143714591008194954533e-22,4.33235235159364698357332306479856082e-23
0.90059999999999996,1.67188632310176192549918434430793085e-06,40514.1707170221094911573377071120354,65832.9024151609279231306737740570434,1.01036494711026476748928229701901702e-16,1.79304591882880345304297183614956267e-05,2.3337636625164168534683761019143441e-05,0,1.11059772537724291607168823882288325e-26,9.71672458138722580011920524279884402e-23
0.90070000000000006,2.53703916434439357078170964763004047e-06,40922.0121979147633317555459086772409,28135.5708860663997905819378122156007,2.87803474576662330284703568466078009e-16,4.16794450118713683725725803852352825e-05,0.00014888318039404167973346611066549741,0,5.57584612480659991771993191860902943e-24,2.45453375013646654290591397661403108e-22
0.90080000000000005,1.10446797660632969390691797196992055e-06,1,25834.8868498319994939808724399862589,8.86065476953469919477305333804431313e-17,2.14532301406996601728034132374876683e-05,6.2762176163909368662915156611153993e-05,0,6.04416238112784031794512036810221955e-23,1.10529775476031713815587569431975724e-22
0.90090000000000003,5.33563710040592035672053606723699259e-07,156585.67450619889743964571057349208,70463.0035277895038478405697580714348,1.00153885623025184282714491293337062e-16,0.000217911675432235535901704418216242822,0.000165654956193749452445197112022153482,0,5.82865220350659810472316918347990699e-23,4.66916321043004306789498966204208442e-23
0.90100000000000002,2.3234885357266725848484042819533763e-06,21089.075594365752031008259053610544,63271.226783097256093024777160831635,9.47967354082255174251894772139507359e-18,0.000133863826757043289867735235761200046,0.000185423193448165213680769718076129093,0,6.01744930784410277515675542455590878e-23,6.65631533502685870724894253056172979e-23
0.90110000000000001,1.9855809187833270225928029648195705e-06,21303.2949644856940873728260967517878,94538.8089049052675127169158043360589,2.46897802378942772759533610351736338e-16,0.000272786561010202132923207098287161151,6.6993489568155063719120626582084841e-05,0,2.76783253206887474172322114840379206e-23,7.77296932557210805932266458716493999e-23
0.9012,3.38136163409062293915553319062977735e-07,10759.455129310030899634421885512694,126434.347769392863070704457154774149,1.29017626015559166385342751116187961e-16,1.91567250787063603092418760074130033e-05,8.23105045188100561312883585593053613e-05,0,2.30320556434780207218496464680344184e-22,7.28208403418505488688192378123883076e-23
0.90129999999999999,1.23489827776221825892496465426577115e-06,86958.8029586766035775236797615127418,29212.0588064304215143243611698831863,5.01636084328001221112045315593571127e-17,0.000176953700293214089724294966777809524,0.000133077061534671896646864434559844791,0,1.71052284685834007728472847550151224e-23,6.96041462755121711615577052143576676e-23
0.90139999999999998,2.93038238888993624616274931035683551e-06,43923.8921162342875694547753359235393,109808.230290585718923636938339808861,1.21097417381096072590209944043349007e-16,4.35171822578090845402487677978062341e-05,0.000149618107899392999765733477544524354,0,4.13230402186219528967409755554152413e-23,1.85974743753255541783729168878438158e-22
0.90149999999999997,1.25600496516343535373158786233159275e-06,1,68635.1624843452283583721000104812729,6.24722334843828109731361093975809518e-17,0.000134740531313813479758674536326445892,0.000112787381243854001473467138237812374,0,7.82692938910126877134217525598054588e-23,9.1982529911813488345268457697545338e-23
0.90159999999999996,2.87562638200047867853972511931530757e-07,123264.569791951948805587425636458754,82644.9615650586929492006603698984843,2.49781293881309296275334338892146242e-16,0.000116795399882852187841029900536139424,9.9759160323216571241696817302075376e-05,0,1.22233212206555817630315679024060609e-22,9.0819232248388463708374576164177804e-24
0.90169999999999995,2.19449212390721200915636185881395173e-06,67921.8904197914113138039629747153216,42452.8065123696320711274768591970744,5.69541189279842759196763204207026532e-17,0.000110895872956340081282569682457647017,6.34522820705262131572716478427296662e-05,0,1.36062612656548204714661891068018923e-22,3.31127152927652460702547761918632596e-23
0.90179999999999993,2.2841134867756523941661099472806084e-06,205852.243339765189244701548679220086,20012.5097691438378432348727882575049,9.44420293283601338508960144238930085e-17,0.000330056509640423160398277767921657787,0.000144997534719318964191368608086775715,0,7.58359837153429002894711699722478609e-23,3.19547116543284384786465577725940273e-23
0.90189999999999992,6.65888787507514231440836017779563473e-07,173302.081102113030024868876312009881,93872.4189303112245968039746690053584,1.49336608423025738847459504271927055e-16,9.96201822435077186043723224069020873e-05,8.34802613399411429929086791398954875e-05,0,9.88102232380952866776114277364506876e-23,1.10010428630105018043018167919747517e-22
0.90200000000000002,1.02958460980238249224987590625970978e-06,93375.7209176188682450357107871730354,43038.9104229649470816961479409625751,5.24265012381221908475206667490588237e-17,0.000280238087206177402775048585103733308,0.000155930621262081104813370767476980521,0,1.47266887803057117542791908291538835e-23,2.22152310680121092614544822319097149e-22
0.90210000000000001,2.80077487593516874977357074796780946e-06,47167.4467280878329100822629291853955,39797.689426824109017881909346500181,1.1753555687268947586355186314766257e-16,0.000129606179208259378287504618877568658,4.17518260037262317606868967634203033e-05,0,3.75115398414492429319400971147196462e-22,2.3568728597573839135070193150069291e-22
0.9022,1.76244063430849688057063630222586076e-06,95300.8927008379777821791650043796132,59564.6829380237361138619781277372661,1.06019803982855919311865660185861221e-16,8.8034482239328138916820149785170411e-05,6.72321062840455205853782688382832482e-05,0,1.66208113813155911218356605553550702e-22,4.11086980706452933501161919686800555e-23
0.90229999999999999,2.42157751441892828485731408267409538e-08,156459.009897400241118179610423025348,6768.81773594520274069046391253475029,7.23782961083335912518381766575862305e-17,0.000307689154634332309464218567231114411,6.53013887568619200129146843200349791e-05,0,7.5556750808541973425715099547026353e-23,1.70346081227799198586103633411891028e-22
0.90239999999999998,1.73636054962327881040390885466004019e-06,24317.2268669771722029020509519145031,123112.023514071934277191632944067178,4.09364287521910106864782954492520182e-17,0.00025393961001821825389664647290857031,5.29376013226694780106885257230826488e-05,0,4.86559162440856756145360877603100243e-24,6.02055135507362465721818182833375614e-23
